archivo_origen,año,bodega,categoria_busqueda,categoria_calidad,descuento,disponibilidad,nombre_completo,nombre_vino,num_reviews,pagina,posicion,posicion_global,posicion_pagina,precio_eur,precio_original,rating,region,session_id,timestamp,tipo_vino,url
vinos_blancos_generados_20250717_122456.csv,2020.0,García Viadero,Parellada_Navarra,Exceptional,,Disponible,"García Viadero Parellada 2020 Navarra, España Expresivo 4.72",García Viadero Parellada,1235.0,8.0,169.0,169.0,2.0,14.67,,4.72,Navarra,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/garcía-viadero-parellada/w/436402?year=2020
vinos_blancos_generados_20250717_122456.csv,2023.0,Menade,Xarel·lo_Empordà,Good Value,,Disponible,"Menade Xarel·lo 2023 Empordà, España Cítrico 4.19",Menade Xarel·lo,1663.0,8.0,170.0,170.0,3.0,28.3,,4.19,Empordà,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/menade-xarel·lo/w/243527?year=2023
vinos_blancos_generados_20250717_122456.csv,2019.0,Castro Martín,Albariño_Ribeiro,Average,,Disponible,"Castro Martín Albariño 2019 Ribeiro, España Fermentado en barrica 3.9",Castro Martín Albariño,1223.0,8.0,171.0,171.0,4.0,11.66,,3.9,Ribeiro,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/castro-martín-albariño/w/983635?year=2019
vinos_blancos_generados_20250717_122456.csv,2023.0,Palacio de Bornos,Gewürztraminer_Monterrei,Great Value,,Disponible,"Palacio de Bornos Gewürztraminer 2023 Monterrei, España Mineral 4.37",Palacio de Bornos Gewürztraminer,1491.0,8.0,172.0,172.0,5.0,18.35,,4.37,Monterrei,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/palacio-de-bornos-gewürztraminer/w/156483?year=2023
vinos_blancos_generados_20250717_122456.csv,2023.0,Sumarroca,Tempranillo Blanco_Alicante,Exceptional,,Disponible,"Sumarroca Tempranillo Blanco 2023 Alicante, España Delicado 4.76",Sumarroca Tempranillo Blanco,249.0,8.0,173.0,173.0,6.0,25.49,,4.76,Alicante,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/sumarroca-tempranillo blanco/w/668703?year=2023
vinos_blancos_generados_20250717_122456.csv,2023.0,Freixenet,Gewürztraminer_Terra Alta,Great Value,,Disponible,"Freixenet Gewürztraminer 2023 Terra Alta, España Mineral 4.4",Freixenet Gewürztraminer,909.0,8.0,174.0,174.0,7.0,11.33,,4.4,Terra Alta,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/freixenet-gewürztraminer/w/874782?year=2023
vinos_blancos_generados_20250717_122456.csv,2019.0,Hermanos Lurton,Parellada_Rioja,Exceptional,,Disponible,"Hermanos Lurton Parellada 2019 Rioja, España Complejo 4.64",Hermanos Lurton Parellada,745.0,8.0,175.0,175.0,8.0,45.47,,4.64,Rioja,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/hermanos-lurton-parellada/w/158898?year=2019
vinos_blancos_generados_20250717_122456.csv,2021.0,Casa Sicilia,Chardonnay_Somontano,Great Value,,Disponible,"Casa Sicilia Chardonnay 2021 Somontano, España Elegante 4.49",Casa Sicilia Chardonnay,429.0,8.0,176.0,176.0,9.0,14.43,,4.49,Somontano,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/casa-sicilia-chardonnay/w/511149?year=2021
vinos_blancos_generados_20250717_122456.csv,2019.0,Triay,Tempranillo Blanco_Monterrei,Average,,Disponible,"Triay Tempranillo Blanco 2019 Monterrei, España Elegante 3.94",Triay Tempranillo Blanco,449.0,8.0,177.0,177.0,10.0,25.2,,3.94,Monterrei,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/triay-tempranillo blanco/w/870460?year=2019
vinos_blancos_generados_20250717_122456.csv,2018.0,Rafael Palacios,Tempranillo Blanco_Rías Baixas,Good Value,,Disponible,"Rafael Palacios Tempranillo Blanco 2018 Rías Baixas, España Mineral 4.12",Rafael Palacios Tempranillo Blanco,1521.0,8.0,178.0,178.0,11.0,41.48,,4.12,Rías Baixas,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/rafael-palacios-tempranillo blanco/w/259329?year=2018
vinos_blancos_generados_20250717_122456.csv,2021.0,Pazo San Mauro,Godello_Ribeiro,Good Value,,Disponible,"Pazo San Mauro Godello 2021 Ribeiro, España Equilibrado 4.1",Pazo San Mauro Godello,840.0,8.0,179.0,179.0,12.0,19.96,,4.1,Ribeiro,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/pazo-san-mauro-godello/w/260201?year=2021
vinos_blancos_generados_20250717_122456.csv,2021.0,Segura Viudas,Treixadura_Calatayud,Great Value,,Disponible,"Segura Viudas Treixadura 2021 Calatayud, España Joven 4.21",Segura Viudas Treixadura,626.0,8.0,180.0,180.0,13.0,27.82,,4.21,Calatayud,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/segura-viudas-treixadura/w/965856?year=2021
vinos_blancos_generados_20250717_122456.csv,2022.0,Itsasmendi,Verdejo_Penedès,Exceptional,,Disponible,"Itsasmendi Verdejo 2022 Penedès, España Intenso 4.6",Itsasmendi Verdejo,1621.0,8.0,181.0,181.0,14.0,34.97,,4.6,Penedès,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/itsasmendi-verdejo/w/325556?year=2022
vinos_blancos_generados_20250717_122456.csv,2022.0,Pazo de Señoráns,Verdejo_Ribeiro,Good Value,,Disponible,"Pazo de Señoráns Verdejo 2022 Ribeiro, España Elegante 4.19",Pazo de Señoráns Verdejo,244.0,8.0,182.0,182.0,15.0,25.43,,4.19,Ribeiro,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/pazo-de-senoráns-verdejo/w/586821?year=2022
vinos_blancos_generados_20250717_122456.csv,2022.0,Pazo San Mauro,Verdejo_Cava,Great Value,,Disponible,"Pazo San Mauro Verdejo 2022 Cava, España Crianza sobre lías 4.31",Pazo San Mauro Verdejo,1138.0,8.0,183.0,183.0,16.0,8.19,,4.31,Cava,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/pazo-san-mauro-verdejo/w/985079?year=2022
vinos_blancos_generados_20250717_122456.csv,2019.0,Emilio Rojo,Xarel·lo_Conca de Barberà,Average,,Disponible,"Emilio Rojo Xarel·lo 2019 Conca de Barberà, España Equilibrado 3.87",Emilio Rojo Xarel·lo,56.0,8.0,184.0,184.0,17.0,23.17,,3.87,Conca de Barberà,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/emilio-rojo-xarel·lo/w/642219?year=2019
vinos_blancos_generados_20250717_122456.csv,2022.0,Burgáns,Gewürztraminer_Jumilla,Exceptional,,Disponible,"Burgáns Gewürztraminer 2022 Jumilla, España Frutal 4.72",Burgáns Gewürztraminer,1876.0,8.0,185.0,185.0,18.0,12.58,,4.72,Jumilla,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/burgáns-gewürztraminer/w/164135?year=2022
vinos_blancos_generados_20250717_122456.csv,2020.0,Lagar de Cervera,Sauvignon Blanc_Alella,Average,,Disponible,"Lagar de Cervera Sauvignon Blanc 2020 Alella, España Floral 3.84",Lagar de Cervera Sauvignon Blanc,1067.0,8.0,186.0,186.0,19.0,25.83,,3.84,Alella,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/lagar-de-cervera-sauvignon blanc/w/546594?year=2020
vinos_blancos_generados_20250717_122456.csv,2023.0,Pazo de Casanova,Moscatel_Monterrei,Great Value,,Disponible,"Pazo de Casanova Moscatel 2023 Monterrei, España Equilibrado 4.38",Pazo de Casanova Moscatel,1728.0,8.0,187.0,187.0,20.0,18.92,,4.38,Monterrei,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/pazo-de-casanova-moscatel/w/767668?year=2023
vinos_blancos_generados_20250717_122456.csv,2021.0,Marqués de Riscal Sauvignon,Albariño_Calatayud,Exceptional,,Disponible,"Marqués de Riscal Sauvignon Albariño 2021 Calatayud, España Expresivo 4.5",Marqués de Riscal Sauvignon Albariño,338.0,8.0,188.0,188.0,21.0,25.14,,4.5,Calatayud,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/marqués-de-riscal-sauvignon-albariño/w/529709?year=2021
vinos_blancos_generados_20250717_122456.csv,2022.0,Sumarroca,Treixadura_Terra Alta,Great Value,,Disponible,"Sumarroca Treixadura 2022 Terra Alta, España Expresivo 4.28",Sumarroca Treixadura,1492.0,8.0,189.0,189.0,22.0,14.83,,4.28,Terra Alta,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/sumarroca-treixadura/w/592844?year=2022
vinos_blancos_generados_20250717_122456.csv,2023.0,Pazo San Mauro,Verdejo_Alella,Great Value,,Disponible,"Pazo San Mauro Verdejo 2023 Alella, España Cítrico 4.29",Pazo San Mauro Verdejo,1434.0,8.0,190.0,190.0,23.0,12.26,,4.29,Alella,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/pazo-san-mauro-verdejo/w/789632?year=2023
vinos_blancos_generados_20250717_122456.csv,2018.0,Shaya,Viura_Rueda,Average,,Disponible,"Shaya Viura 2018 Rueda, España Floral 3.98",Shaya Viura,717.0,8.0,191.0,191.0,24.0,22.94,,3.98,Rueda,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/shaya-viura/w/997897?year=2018
vinos_blancos_generados_20250717_122456.csv,2021.0,Marqués de Riscal Sauvignon,Albariño_Terra Alta,Great Value,,Disponible,"Marqués de Riscal Sauvignon Albariño 2021 Terra Alta, España Frutal 4.29",Marqués de Riscal Sauvignon Albariño,942.0,9.0,192.0,192.0,1.0,23.51,,4.29,Terra Alta,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/marqués-de-riscal-sauvignon-albariño/w/719769?year=2021
vinos_blancos_generados_20250717_122456.csv,2021.0,Burgáns,Tempranillo Blanco_Monterrei,Average,,Disponible,"Burgáns Tempranillo Blanco 2021 Monterrei, España Frescura atlántica 3.95",Burgáns Tempranillo Blanco,1446.0,9.0,193.0,193.0,2.0,23.97,,3.95,Monterrei,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/burgáns-tempranillo blanco/w/566930?year=2021
vinos_blancos_generados_20250717_122456.csv,2021.0,Torres Waltraud,Pedro Ximénez_Conca de Barberà,Average,,Disponible,"Torres Waltraud Pedro Ximénez 2021 Conca de Barberà, España Cítrico 3.93",Torres Waltraud Pedro Ximénez,605.0,9.0,194.0,194.0,3.0,21.98,,3.93,Conca de Barberà,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/torres-waltraud-pedro ximénez/w/365056?year=2021
vinos_blancos_generados_20250717_122456.csv,2022.0,CVNE Monopole,Pedro Ximénez_Penedès,Exceptional,,Disponible,"CVNE Monopole Pedro Ximénez 2022 Penedès, España Crianza sobre lías 4.62",CVNE Monopole Pedro Ximénez,388.0,9.0,195.0,195.0,4.0,38.54,,4.62,Penedès,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/cvne-monopole-pedro ximénez/w/493841?year=2022
vinos_blancos_generados_20250717_122456.csv,2022.0,Condes de Albarei,Parellada_Valdeorras,Exceptional,,Disponible,"Condes de Albarei Parellada 2022 Valdeorras, España Crianza sobre lías 4.77",Condes de Albarei Parellada,1143.0,9.0,196.0,196.0,5.0,25.41,,4.77,Valdeorras,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/condes-de-albarei-parellada/w/794692?year=2022
vinos_blancos_generados_20250717_122456.csv,2023.0,Jean Leon Chardonnay,Sauvignon Blanc_Rías Baixas,Average,,Disponible,"Jean Leon Chardonnay Sauvignon Blanc 2023 Rías Baixas, España Frutal 3.99",Jean Leon Chardonnay Sauvignon Blanc,1441.0,9.0,197.0,197.0,6.0,37.57,,3.99,Rías Baixas,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/jean-leon-chardonnay-sauvignon blanc/w/620115?year=2023
vinos_blancos_generados_20250717_122456.csv,2021.0,Marqués de Riscal Sauvignon,Chardonnay_Navarra,Exceptional,,Disponible,"Marqués de Riscal Sauvignon Chardonnay 2021 Navarra, España Delicado 4.51",Marqués de Riscal Sauvignon Chardonnay,424.0,9.0,198.0,198.0,7.0,14.29,,4.51,Navarra,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/marqués-de-riscal-sauvignon-chardonnay/w/370308?year=2021
vinos_blancos_generados_20250717_122456.csv,2019.0,Menade,Chardonnay_Navarra,Exceptional,,Disponible,"Menade Chardonnay 2019 Navarra, España Elegante 4.66",Menade Chardonnay,273.0,9.0,199.0,199.0,8.0,24.25,,4.66,Navarra,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/menade-chardonnay/w/986724?year=2019
vinos_blancos_generados_20250717_122456.csv,2023.0,Coto de Gomariz,Parellada_Rueda,Great Value,,Disponible,"Coto de Gomariz Parellada 2023 Rueda, España Delicado 4.43",Coto de Gomariz Parellada,1700.0,9.0,200.0,200.0,9.0,9.29,,4.43,Rueda,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/coto-de-gomariz-parellada/w/595205?year=2023
vinos_blancos_generados_20250717_122456.csv,2019.0,Protos Verdejo,Viura_Jumilla,Great Value,,Disponible,"Protos Verdejo Viura 2019 Jumilla, España Expresivo 4.43",Protos Verdejo Viura,346.0,9.0,201.0,201.0,10.0,9.36,,4.43,Jumilla,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/protos-verdejo-viura/w/595037?year=2019
vinos_blancos_generados_20250717_122456.csv,2023.0,Condes de Albarei,Parellada_Navarra,Great Value,,Disponible,"Condes de Albarei Parellada 2023 Navarra, España Floral 4.2",Condes de Albarei Parellada,939.0,9.0,202.0,202.0,11.0,26.14,,4.2,Navarra,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/condes-de-albarei-parellada/w/852999?year=2023
vinos_blancos_generados_20250717_122456.csv,2020.0,Muga Fermentado,Viura_Rueda,Great Value,,Disponible,"Muga Fermentado Viura 2020 Rueda, España Complejo 4.4",Muga Fermentado Viura,1960.0,9.0,203.0,203.0,12.0,9.0,,4.4,Rueda,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/muga-fermentado-viura/w/826761?year=2020
vinos_blancos_generados_20250717_122456.csv,2018.0,Marqués de Murrieta Blanco,Gewürztraminer_Rioja,Great Value,,Disponible,"Marqués de Murrieta Blanco Gewürztraminer 2018 Rioja, España Equilibrado 4.36",Marqués de Murrieta Blanco Gewürztraminer,454.0,9.0,204.0,204.0,13.0,36.67,,4.36,Rioja,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/marqués-de-murrieta-blanco-gewürztraminer/w/921990?year=2018
vinos_blancos_generados_20250717_122456.csv,2021.0,Enrique Mendoza,Gewürztraminer_Ribeiro,Average,,Disponible,"Enrique Mendoza Gewürztraminer 2021 Ribeiro, España Elegante 3.82",Enrique Mendoza Gewürztraminer,1839.0,9.0,205.0,205.0,14.0,10.28,,3.82,Ribeiro,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/enrique-mendoza-gewürztraminer/w/336832?year=2021
vinos_blancos_generados_20250717_122456.csv,2018.0,Mustiguillo,Gewürztraminer_Terra Alta,Average,,Disponible,"Mustiguillo Gewürztraminer 2018 Terra Alta, España Elegante 3.82",Mustiguillo Gewürztraminer,1056.0,9.0,206.0,206.0,15.0,10.32,,3.82,Terra Alta,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/mustiguillo-gewürztraminer/w/925240?year=2018
vinos_blancos_generados_20250717_122456.csv,2022.0,Marqués de Murrieta Blanco,Viura_Alicante,Great Value,,Disponible,"Marqués de Murrieta Blanco Viura 2022 Alicante, España Intenso 4.34",Marqués de Murrieta Blanco Viura,1583.0,9.0,207.0,207.0,16.0,25.29,,4.34,Alicante,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/marqués-de-murrieta-blanco-viura/w/304318?year=2022
vinos_blancos_generados_20250717_122456.csv,2023.0,Marqués de Griñón,Viura_Monterrei,Exceptional,,Disponible,"Marqués de Griñón Viura 2023 Monterrei, España Cítrico 4.64",Marqués de Griñón Viura,1009.0,9.0,208.0,208.0,17.0,23.46,,4.64,Monterrei,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/marqués-de-grinón-viura/w/737229?year=2023
vinos_blancos_generados_20250717_122456.csv,2021.0,Hermanos Lurton,Tempranillo Blanco_Somontano,Good Value,,Disponible,"Hermanos Lurton Tempranillo Blanco 2021 Somontano, España Frutal 4.01",Hermanos Lurton Tempranillo Blanco,859.0,9.0,209.0,209.0,18.0,27.87,,4.01,Somontano,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/hermanos-lurton-tempranillo blanco/w/502983?year=2021
vinos_blancos_generados_20250717_122456.csv,2023.0,Gramona,Godello_Conca de Barberà,Great Value,,Disponible,"Gramona Godello 2023 Conca de Barberà, España Floral 4.44",Gramona Godello,1184.0,9.0,210.0,210.0,19.0,25.21,,4.44,Conca de Barberà,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/gramona-godello/w/210307?year=2023
vinos_blancos_generados_20250717_122456.csv,2018.0,Enrique Mendoza,Albariño_Valdeorras,Good Value,,Disponible,"Enrique Mendoza Albariño 2018 Valdeorras, España Equilibrado 4.19",Enrique Mendoza Albariño,1238.0,9.0,211.0,211.0,20.0,27.43,,4.19,Valdeorras,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/enrique-mendoza-albariño/w/556873?year=2018
vinos_blancos_generados_20250717_122456.csv,2018.0,Pazo do Mar,Chardonnay_Ribeiro,Great Value,,Disponible,"Pazo do Mar Chardonnay 2018 Ribeiro, España Cítrico 4.41",Pazo do Mar Chardonnay,264.0,9.0,212.0,212.0,21.0,18.31,,4.41,Ribeiro,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/pazo-do-mar-chardonnay/w/913058?year=2018
vinos_blancos_generados_20250717_122456.csv,2021.0,Belondrade y Lurton,Chardonnay_Conca de Barberà,Good Value,,Disponible,"Belondrade y Lurton Chardonnay 2021 Conca de Barberà, España Equilibrado 4.04",Belondrade y Lurton Chardonnay,337.0,9.0,213.0,213.0,22.0,15.86,,4.04,Conca de Barberà,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/belondrade-y-lurton-chardonnay/w/277692?year=2021
vinos_blancos_generados_20250717_122456.csv,2020.0,Pazo Baión,Verdejo_Alella,Average,,Disponible,"Pazo Baión Verdejo 2020 Alella, España Mineral 3.89",Pazo Baión Verdejo,987.0,9.0,214.0,214.0,23.0,22.72,,3.89,Alella,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/pazo-baión-verdejo/w/746654?year=2020
vinos_blancos_generados_20250717_122456.csv,2023.0,Mustiguillo,Godello_Empordà,Exceptional,,Disponible,"Mustiguillo Godello 2023 Empordà, España Joven 4.5",Mustiguillo Godello,971.0,9.0,215.0,215.0,24.0,20.77,,4.5,Empordà,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/mustiguillo-godello/w/264723?year=2023
vinos_blancos_generados_20250717_122456.csv,2019.0,Sumarroca,Chardonnay_Conca de Barberà,Good Value,,Disponible,"Sumarroca Chardonnay 2019 Conca de Barberà, España Frescura atlántica 4.13",Sumarroca Chardonnay,1590.0,10.0,216.0,216.0,1.0,17.29,,4.13,Conca de Barberà,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/sumarroca-chardonnay/w/250623?year=2019
vinos_blancos_generados_20250717_122456.csv,2021.0,Marqués de Murrieta Blanco,Pedro Ximénez_Campo de Borja,Average,,Disponible,"Marqués de Murrieta Blanco Pedro Ximénez 2021 Campo de Borja, España Complejo 3.83",Marqués de Murrieta Blanco Pedro Ximénez,1456.0,10.0,217.0,217.0,2.0,13.04,,3.83,Campo de Borja,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/marqués-de-murrieta-blanco-pedro ximénez/w/980315?year=2021
vinos_blancos_generados_20250717_122456.csv,2020.0,Pazo do Mar,Chardonnay_Campo de Borja,Great Value,,Disponible,"Pazo do Mar Chardonnay 2020 Campo de Borja, España Floral 4.29",Pazo do Mar Chardonnay,527.0,10.0,218.0,218.0,3.0,22.43,,4.29,Campo de Borja,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/pazo-do-mar-chardonnay/w/560745?year=2020
vinos_blancos_generados_20250717_122456.csv,2018.0,Rafael Palacios,Verdejo_Valdeorras,Great Value,,Disponible,"Rafael Palacios Verdejo 2018 Valdeorras, España Crianza sobre lías 4.24",Rafael Palacios Verdejo,1812.0,10.0,219.0,219.0,4.0,24.34,,4.24,Valdeorras,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/rafael-palacios-verdejo/w/302958?year=2018
vinos_blancos_generados_20250717_122456.csv,2023.0,Sumarroca,Moscatel_Penedès,Exceptional,,Disponible,"Sumarroca Moscatel 2023 Penedès, España Frutal 4.6",Sumarroca Moscatel,779.0,10.0,220.0,220.0,5.0,22.6,,4.6,Penedès,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/sumarroca-moscatel/w/856755?year=2023
vinos_blancos_generados_20250717_122456.csv,2022.0,Crego e Monaguillo,Godello_Alella,Average,,Disponible,"Crego e Monaguillo Godello 2022 Alella, España Intenso 3.97",Crego e Monaguillo Godello,1310.0,10.0,221.0,221.0,6.0,17.0,,3.97,Alella,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/crego-e-monaguillo-godello/w/694350?year=2022
vinos_blancos_generados_20250717_122456.csv,2023.0,Raventós i Blanc,Parellada_Monterrei,Exceptional,,Disponible,"Raventós i Blanc Parellada 2023 Monterrei, España Elegante 4.77",Raventós i Blanc Parellada,1846.0,10.0,222.0,222.0,7.0,12.37,,4.77,Monterrei,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/raventós-i-blanc-parellada/w/860389?year=2023
vinos_blancos_generados_20250717_122456.csv,2021.0,Hermanos Lurton,Parellada_Empordà,Great Value,,Disponible,"Hermanos Lurton Parellada 2021 Empordà, España Joven 4.46",Hermanos Lurton Parellada,436.0,10.0,223.0,223.0,8.0,16.41,,4.46,Empordà,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/hermanos-lurton-parellada/w/822756?year=2021
vinos_blancos_generados_20250717_122456.csv,2023.0,Viña Costeira,Xarel·lo_Valdeorras,Good Value,,Disponible,"Viña Costeira Xarel·lo 2023 Valdeorras, España Floral 4.17",Viña Costeira Xarel·lo,450.0,10.0,224.0,224.0,9.0,16.02,,4.17,Valdeorras,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/vina-costeira-xarel·lo/w/528509?year=2023
vinos_blancos_generados_20250717_122456.csv,2018.0,Pazo San Mauro,Gewürztraminer_Cava,Great Value,,Disponible,"Pazo San Mauro Gewürztraminer 2018 Cava, España Elegante 4.3",Pazo San Mauro Gewürztraminer,1938.0,10.0,225.0,225.0,10.0,14.93,,4.3,Cava,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/pazo-san-mauro-gewürztraminer/w/902387?year=2018
vinos_blancos_generados_20250717_122456.csv,2019.0,Enrique Mendoza,Godello_Rías Baixas,Exceptional,,Disponible,"Enrique Mendoza Godello 2019 Rías Baixas, España Complejo 4.7",Enrique Mendoza Godello,391.0,10.0,226.0,226.0,11.0,26.61,,4.7,Rías Baixas,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/enrique-mendoza-godello/w/576560?year=2019
vinos_blancos_generados_20250717_122456.csv,2021.0,Enrique Mendoza,Pedro Ximénez_Terra Alta,Great Value,,Disponible,"Enrique Mendoza Pedro Ximénez 2021 Terra Alta, España Frutal 4.4",Enrique Mendoza Pedro Ximénez,509.0,10.0,227.0,227.0,12.0,26.74,,4.4,Terra Alta,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/enrique-mendoza-pedro ximénez/w/630758?year=2021
vinos_blancos_generados_20250717_122456.csv,2023.0,Joaquín Rebolledo,Pedro Ximénez_Jumilla,Average,,Disponible,"Joaquín Rebolledo Pedro Ximénez 2023 Jumilla, España Floral 3.8",Joaquín Rebolledo Pedro Ximénez,328.0,10.0,228.0,228.0,13.0,28.36,,3.8,Jumilla,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/joaquín-rebolledo-pedro ximénez/w/610157?year=2023
vinos_blancos_generados_20250717_122456.csv,2023.0,Enrique Mendoza,Chardonnay_Valdeorras,Exceptional,,Disponible,"Enrique Mendoza Chardonnay 2023 Valdeorras, España Fermentado en barrica 4.55",Enrique Mendoza Chardonnay,1836.0,10.0,229.0,229.0,14.0,24.07,,4.55,Valdeorras,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/enrique-mendoza-chardonnay/w/792526?year=2023
vinos_blancos_generados_20250717_122456.csv,2018.0,Lapola,Macabeo_Valencia,Average,,Disponible,"Lapola Macabeo 2018 Valencia, España Fermentado en barrica 3.87",Lapola Macabeo,1017.0,10.0,230.0,230.0,15.0,8.27,,3.87,Valencia,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/lapola-macabeo/w/519316?year=2018
vinos_blancos_generados_20250717_122456.csv,2018.0,Jean Leon Chardonnay,Macabeo_Valencia,Exceptional,,Disponible,"Jean Leon Chardonnay Macabeo 2018 Valencia, España Mineral 4.53",Jean Leon Chardonnay Macabeo,1257.0,10.0,231.0,231.0,16.0,28.21,,4.53,Valencia,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/jean-leon-chardonnay-macabeo/w/749306?year=2018
vinos_blancos_generados_20250717_122456.csv,2019.0,Burgáns,Treixadura_Valencia,Good Value,,Disponible,"Burgáns Treixadura 2019 Valencia, España Crianza sobre lías 4.16",Burgáns Treixadura,829.0,10.0,232.0,232.0,17.0,26.12,,4.16,Valencia,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/burgáns-treixadura/w/951629?year=2019
vinos_blancos_generados_20250717_122456.csv,2021.0,García Viadero,Treixadura_Penedès,Exceptional,,Disponible,"García Viadero Treixadura 2021 Penedès, España Frutal 4.55",García Viadero Treixadura,950.0,10.0,233.0,233.0,18.0,19.95,,4.55,Penedès,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/garcía-viadero-treixadura/w/686682?year=2021
vinos_blancos_generados_20250717_122456.csv,2018.0,Jean Leon Chardonnay,Pedro Ximénez_Monterrei,Exceptional,,Disponible,"Jean Leon Chardonnay Pedro Ximénez 2018 Monterrei, España Intenso 4.8",Jean Leon Chardonnay Pedro Ximénez,803.0,10.0,234.0,234.0,19.0,28.52,,4.8,Monterrei,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/jean-leon-chardonnay-pedro ximénez/w/273277?year=2018
vinos_blancos_generados_20250717_122456.csv,2018.0,Lapola,Macabeo_Rueda,Average,,Disponible,"Lapola Macabeo 2018 Rueda, España Intenso 3.8",Lapola Macabeo,273.0,10.0,235.0,235.0,20.0,21.93,,3.8,Rueda,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/lapola-macabeo/w/596703?year=2018
